respondent_id,age,gender,nationality_region,emirate,education_level,field_of_study,target_industry,years_experience,career_stage,employment_status,monthly_income_aed,goal_type,primary_challenge,signup_channel,subscription_tier,months_active,sessions_attended,messages_sent,num_mentors,mentor_industry_match,mentor_match_score,avg_session_rating,response_time_hours,goals_completed,income_growth_pct,skills_gained,confidence_score,referred_friend,days_to_subscribe,churned,career_outcome
MM1209,39,Female,MENA (Arab),Abu Dhabi,Bachelor's,Business,Healthcare,2.5,Entry-Level,Underemployed,6000.0,Career Switch,Skills Gap,LinkedIn,Free,5,3,24,2,Yes,60,3.3,7,2,-8.6,1,1.0,No,,,Limited
MM1210,29,Female,MENA (Arab),Dubai,Bachelor's,Engineering,Hospitality & Tourism,2.5,Entry-Level,Employed,5600.0,Networking,Limited Professional Network,LinkedIn,Basic,7,7,38,2,Yes,69,2.8,14,5,25.1,4,6.4,No,7.0,No,Positive
MM1211,32,Female,African,Ajman,Bachelor's,Engineering,Technology / IT,2.6,Entry-Level,Underemployed,5800.0,Job Placement,Salary Negotiation,LinkedIn,Free,7,6,37,1,No,51,4.0,24,3,-6.8,3,4.7,Yes,,,Limited
MM1212,26,Female,Western,Dubai,Master's,Marketing,Finance & Banking,2.8,Entry-Level,Unemployed,0.0,Networking,Interview Preparation,University Partnership,Free,16,4,8,1,No,65,2.8,47,1,-9.0,2,1.9,No,,,Limited
MM1213,27,Female,MENA (Arab),Dubai,Master's,Healthcare,Real Estate,0.8,Student / Fresh Grad,Unemployed,0.0,Promotion,Career Direction,Referral,Premium,19,16,88,2,Yes,83,2.7,4,4,30.2,7,8.8,Yes,9.0,No,Positive
MM1214,25,Female,South Asian,Abu Dhabi,Diploma,Engineering,Hospitality & Tourism,1.2,Entry-Level,Underemployed,3500.0,Promotion,Skills Gap,Instagram,Free,1,4,16,1,No,42,2.5,8,1,-15.0,1,2.1,Yes,,,Limited
MM1215,20,FEMALE,MENA (Arab),Dubai,PhD,IT / Computer Science,Marketing & Media,5.5,Junior,Underemployed,7000.0,Promotion,Interview Preparation,University Partnership,Basic,6,9,22,1,Yes,67,3.7,37,3,10.1,4,3.9,No,4.0,Yes,Positive
MM1216,21,Male,South Asian,Dubai,Master's,Business,Hospitality & Tourism,5.0,Junior,Employed,9500.0,Job Placement,Skills Gap,Instagram,Basic,4,7,44,1,Yes,61,3.3,9,2,8.4,4,4.9,Yes,18.0,No,Positive
MM1217,20,Female,MENA (Arab),Ras Al Khaimah,Bachelor's,Business,Healthcare,4.7,Junior,Employed,8800.0,Job Placement,Interview Preparation,Google Search,Basic,9,13,48,1,Yes,54,3.0,10,3,36.1,3,4.5,Yes,11.0,No,Positive
MM1218,20,Female,South Asian,Abu Dhabi,Bachelor's,Marketing,Logistics & Supply Chain,3.9,Junior,Employed,10300.0,Skill Development,Skills Gap,Referral,Free,5,11,47,1,Yes,52,3.6,30,1,4.8,3,2.0,Yes,,,Limited
MM1219,22,Female,MENA (Arab),Abu Dhabi,Bachelor's,Healthcare,Retail,1.8,Entry-Level,Student,0.0,Career Switch,Limited Professional Network,Instagram,Free,11,4,18,2,No,51,3.5,3,3,7.4,4,3.5,No,,,Limited
MM1220,34,Male,South Asian,Abu Dhabi,Master's,Marketing,Technology / IT,1.7,Entry-Level,Unemployed,0.0,Promotion,Career Direction,Google Search,Free,6,3,18,1,No,61,2.3,14,1,-4.3,1,3.3,No,,,Limited
MM1221,28,Male,MENA (Arab),Sharjah,Bachelor's,Business,Construction,2.7,Entry-Level,Underemployed,5000.0,Salary Increase,Interview Preparation,University Partnership,Free,15,8,31,1,Yes,71,3.8,4,3,38.4,4,6.5,No,,,Positive
MM1222,34,Male,East/SE Asian,Sharjah,Bachelor's,IT / Computer Science,Marketing & Media,6.1,Mid-Level,Unemployed,0.0,Job Placement,Interview Preparation,LinkedIn,Basic,18,16,80,1,Yes,61,4.0,1,5,40.1,7,5.0,Yes,7.0,No,Positive
MM1223,30,Male,Western,Abu Dhabi,Master's,IT / Computer Science,Finance & Banking,3.2,Junior,Employed,11300.0,Career Switch,Skills Gap,LinkedIn,Free,14,4,23,1,No,43,3.2,6,0,-15.0,0,1.0,No,,,Limited
MM1224,32,Male,MENA (Arab),Dubai,Master's,Other,Technology / IT,1.1,Entry-Level,Unemployed,0.0,Career Switch,Interview Preparation,Google Search,Free,1,4,8,1,No,42,3.1,36,1,-13.4,1,1.5,Yes,,,Limited
MM1225,24,Male,MENA (Arab),Dubai,Bachelor's,Finance,Technology / IT,0.7,Student / Fresh Grad,Student,0.0,Job Placement,Limited Professional Network,Instagram,Free,7,3,21,1,Yes,39,4.1,3,1,13.5,1,4.5,No,,,Positive
MM1226,31,Male,South Asian,Abu Dhabi,Master's,Arts & Humanities,Consulting,5.1,Junior,Underemployed,9100.0,Salary Increase,Visa / Sponsorship,Instagram,Free,4,6,34,2,Yes,60,3.1,9,2,7.9,4,4.2,No,,,Positive
MM1227,31,Male,Western,Sharjah,Bachelor's,Business,Healthcare,7.4,Mid-Level,Employed,14900.0,Salary Increase,Limited Professional Network,LinkedIn,Premium,8,15,22,1,Yes,87,3.7,15,2,33.5,3,7.9,No,9.0,No,Positive
MM1228,25,Male,MENA (Arab),Dubai,Master's,IT / Computer Science,Hospitality & Tourism,0.5,Student / Fresh Grad,Unemployed,0.0,Career Switch,Limited Professional Network,Google Search,Free,10,11,26,1,Yes,60,3.6,7,2,22.0,3,6.6,No,,,Positive
MM1229,31,Female,South Asian,Dubai,Bachelor's,Marketing,Marketing & Media,5.2,Junior,Underemployed,5900.0,Salary Increase,Limited Professional Network,Referral,Premium,8,18,68,3,Yes,69,3.6,39,4,24.3,7,4.9,Yes,2.0,No,Positive
MM1230,31,Male,South Asian,Dubai,Diploma,Engineering,Technology / IT,3.8,Junior,Employed,11600.0,Job Placement,Salary Negotiation,University Partnership,Basic,7,6,22,2,Yes,63,3.3,9,3,10.3,3,2.3,Yes,10.0,No,Positive
MM1231,25,Male,African,Dubai,PhD,Finance,Real Estate,1.4,Entry-Level,Unemployed,0.0,Salary Increase,Limited Professional Network,Instagram,Free,6,3,11,1,No,47,3.3,3,2,10.3,2,2.5,No,,,Limited
MM1232,23,Male,MENA (Arab),Sharjah,Bachelor's,IT / Computer Science,Logistics & Supply Chain,3.3,Junior,Employed,7900.0,Networking,Salary Negotiation,University Partnership,Free,1,1,0,3,Yes,69,4.3,6,2,6.5,2,4.1,No,,,Positive
MM1233,22,Male,MENA (Arab),Dubai,Diploma,Other,Retail,1.0,Entry-Level,Employed,6200.0,Job Placement,Career Direction,Instagram,Premium,7,18,102,3,Yes,78,4.0,1,3,28.3,4,5.5,No,9.0,No,Positive
MM1234,28,Male,MENA (Arab),Abu Dhabi,Bachelor's,Business,Marketing & Media,2.3,Entry-Level,Underemployed,5000.0,Promotion,Limited Professional Network,Referral,Premium,15,12,30,4,Yes,86,3.7,1,7,31.4,6,8.2,Yes,2.0,No,Positive
MM1235,30,Female,South Asian,Abu Dhabi,Bachelor's,Arts & Humanities,Technology / IT,2.8,Entry-Level,Employed,8700.0,Networking,Interview Preparation,Referral,Free,1,0,5,0,Yes,0,0.0,10,0,-10.4,0,1.0,No,,,Limited
MM1236,24,Female,MENA (Arab),Ajman,Diploma,IT / Computer Science,Finance & Banking,6.6,Mid-Level,Employed,23100.0,Career Switch,Skills Gap,Instagram,Premium,11,14,60,3,No,70,3.2,15,6,26.8,9,6.9,Yes,2.0,No,Positive
MM1237,28,Male,South Asian,Dubai,Bachelor's,IT / Computer Science,Technology / IT,2.2,Entry-Level,Unemployed,0.0,Career Switch,Career Direction,Referral,Basic,4,10,13,2,Yes,63,3.9,49,4,11.8,4,3.8,Yes,2.0,No,Limited
MM1238,31,Female,MENA (Arab),Sharjah,Master's,IT / Computer Science,Real Estate,1.5,Entry-Level,Employed,6400.0,Skill Development,Skills Gap,LinkedIn,Free,4,2,18,1,Yes,56,2.6,11,1,1.1,1,3.0,No,,,Limited
MM1239,31,Male,MENA (Arab),Abu Dhabi,Master's,Engineering,Technology / IT,3.6,Junior,Employed,11800.0,Job Placement,Visa / Sponsorship,Instagram,Free,10,8,27,2,No,39,4.4,20,5,28.7,4,6.4,No,,,Positive
MM1240,35,Male,South Asian,Abu Dhabi,Bachelor's,Other,Construction,4.2,Junior,Employed,11000.0,Job Placement,Visa / Sponsorship,Referral,Basic,4,7,9,2,No,64,3.5,8,3,21.7,5,4.3,Yes,10.0,No,Limited
MM1241,34,Male,Western,Dubai,Bachelor's,Arts & Humanities,Consulting,1.5,Entry-Level,Employed,5500.0,Job Placement,Career Direction,LinkedIn,Free,5,3,16,1,No,47,2.6,6,1,-7.8,1,2.1,No,,,Limited
MM1242,23,Male,South Asian,Dubai,Master's,Other,Real Estate,1.1,Entry-Level,Underemployed,3700.0,Skill Development,Limited Professional Network,Referral,Free,1,7,15,1,Yes,30,3.2,8,1,0.5,1,4.2,Yes,,,Limited
MM1243,36,Female,MENA (Arab),Abu Dhabi,Bachelor's,Other,Technology / IT,1.2,Entry-Level,Underemployed,4300.0,Career Switch,Salary Negotiation,LinkedIn,Basic,9,10,27,2,Yes,75,3.2,30,4,28.7,5,4.3,No,10.0,Yes,Positive
MM1244,25,Female,MENA (Arab),Dubai,Bachelor's,Finance,Real Estate,6.6,Mid-Level,Underemployed,9000.0,Promotion,Limited Professional Network,LinkedIn,Free,3,5,26,1,No,59,3.2,9,1,-9.7,4,1.0,No,,,Limited
MM1245,33,Female,MENA (Arab),Dubai,Diploma,IT / Computer Science,Hospitality & Tourism,4.1,Junior,Employed,8500.0,Job Placement,Interview Preparation,Referral,Premium,5,9,47,2,Yes,73,2.8,30,2,30.9,3,3.7,Yes,5.0,No,Positive
MM1246,28,Male,MENA (Arab),Abu Dhabi,Bachelor's,Healthcare,Consulting,2.1,Entry-Level,Employed,8800.0,Job Placement,Skills Gap,LinkedIn,Premium,9,12,24,4,Yes,84,3.6,6,4,67.9,5,9.3,No,8.0,No,Positive
MM1247,26,Female,African,Abu Dhabi,Bachelor's,Business,Finance & Banking,5.8,Junior,Employed,15700.0,Skill Development,Limited Professional Network,University Partnership,Basic,3,4,13,1,Yes,69,2.5,11,0,16.0,0,4.1,Yes,10.0,No,Limited
MM1248,20,Male,MENA (Arab),Dubai,Master's,Healthcare,Logistics & Supply Chain,1.5,Entry-Level,Unemployed,0.0,Job Placement,Limited Professional Network,University Partnership,Free,4,6,10,1,Yes,43,2.9,29,1,-2.9,3,1.1,No,,,Limited
MM1249,27,Male,Western,Dubai,PhD,IT / Computer Science,Finance & Banking,2.6,Entry-Level,Employed,12200.0,Skill Development,Visa / Sponsorship,Instagram,Free,3,1,0,1,No,68,3.1,15,3,-11.0,2,3.9,No,,,Limited
MM1250,21,MALE,Western, Dubai ,Bachelor's,Finance,Technology / IT,1.0,Entry-Level,Underemployed,4800.0,Career Switch,Salary Negotiation,Instagram,Free,7,2,7,1,Yes,60,3.2,1,2,2.2,1,5.1,Yes,,,Positive
MM1251,33,Female,South Asian,Sharjah,Bachelor's,Engineering,Retail,5.7,Junior,Underemployed,5900.0,Skill Development,Interview Preparation,LinkedIn,Free,7,7,43,1,No,52,2.9,7,2,6.2,2,3.6,No,,,Limited
MM1252,35,Female,South Asian,Ras Al Khaimah,Bachelor's,Engineering,Technology / IT,1.4,Entry-Level,Employed,8200.0,Career Switch,Limited Professional Network,Google Search,Free,3,6,30,1,No,44,3.2,15,1,-11.1,3,2.6,No,,,Limited
MM1253,24,Male,MENA (Arab),Dubai,Diploma,Business,Finance & Banking,1.4,Entry-Level,Employed,10700.0,Networking,Skills Gap,LinkedIn,Free,14,3,16,1,No,47,3.7,16,0,-4.5,0,1.5,No,,,Limited
MM1254,29,Male,South Asian,Dubai,Master's,IT / Computer Science,Consulting,3.7,Junior,Employed,11900.0,Job Placement,Limited Professional Network,University Partnership,Premium,14,22,100,1,No,69,3.7,8,4,-6.5,5,5.1,Yes,5.0,No,Positive
MM1255,25,Female,South Asian,Dubai,Bachelor's,IT / Computer Science,Real Estate,0.2,Student / Fresh Grad,Student,0.0,Salary Increase,Interview Preparation,University Partnership,Free,3,2,9,2,No,41,3.8,12,4,5.6,3,2.6,No,,,Limited
MM1256,25,Female,South Asian,Dubai,Master's,Engineering,Finance & Banking,0.8,Student / Fresh Grad,Employed,6700.0,Job Placement,Salary Negotiation,LinkedIn,Free,22,12,34,1,Yes,77,3.4,14,3,12.6,3,5.0,No,,,Positive
MM1257,32,Male,MENA (Arab),Sharjah,Bachelor's,Engineering,Finance & Banking,4.6,Junior,Employed,9700.0,Job Placement,Career Direction,Referral,Free,9,12,53,1,No,58,3.6,31,4,-1.2,5,4.4,No,,,Limited
MM1258,28,Female,South Asian,Dubai,Bachelor's,Finance,Finance & Banking,1.2,Entry-Level,Employed,6100.0,Promotion,Career Direction,Instagram,Free,7,11,40,1,Yes,67,3.7,10,3,39.5,4,4.9,No,,,Positive
MM1259,36,Female,Western,Dubai,Bachelor's,Engineering,Hospitality & Tourism,11.8,Mid-Level,Underemployed,9400.0,Job Placement,Visa / Sponsorship,Instagram,Basic,9,10,49,1,Yes,70,4.1,8,1,21.9,1,5.8,Yes,11.0,No,Positive
MM1260,26,Female,MENA (Arab),Dubai,Bachelor's,Healthcare,Technology / IT,3.1,Junior,Employed,10700.0,Promotion,Visa / Sponsorship,LinkedIn,Free,2,8,28,2,Yes,55,3.0,25,3,3.3,4,5.4,No,,,Positive
MM1261,33,Male,Western,Dubai,Master's,Business,Marketing & Media,0.5,Student / Fresh Grad,Student,0.0,Networking,Career Direction,Referral,Free,13,3,19,1,No,59,3.8,26,0,-4.6,0,3.3,No,,,Limited
MM1262,28,Female,South Asian,Sharjah,Master's,Finance,Logistics & Supply Chain,7.7,Mid-Level,Employed,12900.0,Networking,Limited Professional Network,LinkedIn,Premium,4,13,45,2,Yes,85,3.3,1,5,25.1,5,6.1,Yes,5.0,Yes,Positive
MM1263,32,Male,MENA (Arab),Abu Dhabi,Bachelor's,Business,Finance & Banking,3.1,Junior,Employed,11900.0,Skill Development,Limited Professional Network,University Partnership,Free,7,5,5,1,Yes,58,3.1,2,1,3.4,0,3.0,No,,,Limited
MM1264,26,Female,South Asian,Abu Dhabi,Bachelor's,IT / Computer Science,Technology / IT,2.4,Entry-Level,Underemployed,5500.0,Salary Increase,Visa / Sponsorship,Instagram,Free,12,13,85,1,Yes,52,3.1,22,2,35.4,4,4.1,No,,,Positive
MM1265,28,Male,MENA (Arab),Dubai,Bachelor's,IT / Computer Science,Finance & Banking,3.1,Junior,Employed,9600.0,Promotion,Salary Negotiation,Referral,Premium,6,12,32,1,Yes,66,3.7,10,4,25.4,5,6.8,No,4.0,No,Positive
MM1266,27,Male,South Asian,Sharjah,Master's,Finance,Technology / IT,0.5,Student / Fresh Grad,Underemployed,4400.0,Job Placement,Interview Preparation,University Partnership,Free,10,8,20,1,No,50,2.8,13,1,10.4,2,2.9,No,,,Limited
MM1267,24,Male,African,Dubai,Diploma,IT / Computer Science,Technology / IT,2.7,Entry-Level,Underemployed,7700.0,Networking,Career Direction,Google Search,Basic,8,12,24,1,Yes,69,3.1,19,2,29.6,4,5.4,Yes,12.0,No,Positive
MM1268,31,Male,South Asian,Sharjah,Diploma,IT / Computer Science,Marketing & Media,1.3,Entry-Level,Underemployed,2900.0,Job Placement,Visa / Sponsorship,Instagram,Free,10,11,54,2,Yes,73,3.3,11,0,19.4,0,4.8,No,,,Limited
MM1269,31,Male,MENA (Arab),Sharjah,Diploma,Business,Real Estate,2.6,Entry-Level,Employed,8700.0,Job Placement,Visa / Sponsorship,Instagram,Free,11,11,26,1,No,59,3.4,17,2,7.8,3,4.6,Yes,,,Positive
MM1270,31,MALE,South Asian,Dubai,Bachelor's,IT / Computer Science,Hospitality & Tourism,1.9,Entry-Level,Employed,3900.0,Job Placement,Visa / Sponsorship,Instagram,Free,15,5,42,1,Yes,62,3.0,9,2,3.5,3,3.7,No,,,Positive
MM1271,35,MALE,MENA (Arab),Sharjah,Bachelor's,Engineering,Consulting,3.0,Junior,Unemployed,0.0,Career Switch,Salary Negotiation,Instagram,Free,13,6,36,1,Yes,61,3.6,7,1,16.0,2,3.1,No,,,Positive
MM1272,35,Male,MENA (Arab),Dubai,Diploma,Finance,Logistics & Supply Chain,2.1,Entry-Level,Unemployed,0.0,Career Switch,Limited Professional Network,University Partnership,Free,1,8,24,1,No,40,3.0,11,3,8.2,2,2.0,No,,,Limited
MM1273,26,Female,South Asian,Abu Dhabi,Bachelor's,IT / Computer Science,Technology / IT,1.8,Entry-Level,Employed,6600.0,Career Switch,Career Direction,LinkedIn,Basic,4,9,60,3,No,69,3.9,1,3,15.2,3,3.5,Yes,6.0,No,Positive
MM1274,30,Female,South Asian,Dubai,Bachelor's,Marketing,Technology / IT,1.1,Entry-Level,Employed,6800.0,Promotion,Skills Gap,Instagram,Free,8,6,23,1,No,49,3.3,6,3,-11.1,3,2.5,No,,,Limited
MM1275,25,Female,South Asian,Dubai,Diploma,IT / Computer Science,Retail,0.5,Student / Fresh Grad,Underemployed,3000.0,Skill Development,Salary Negotiation,Google Search,Free,11,8,27,1,Yes,67,4.4,13,1,17.5,0,5.4,Yes,,,Positive
MM1276,28,Male,South Asian,Dubai,Master's,Engineering,Technology / IT,0.4,Student / Fresh Grad,Student,0.0,Salary Increase,Salary Negotiation,Instagram,Free,2,0,0,0,No,0,0.0,17,0,-15.0,0,1.0,No,,,Limited
MM1277,25,Male,African,Dubai,Bachelor's,Engineering,Consulting,0.8,Student / Fresh Grad,Student,0.0,Job Placement,Skills Gap,University Partnership,Basic,11,3,12,3,Yes,66,2.9,25,1,10.0,1,3.8,No,2.0,Yes,Positive
MM1278,36,Female,South Asian,Dubai,Bachelor's,Business,Consulting,4.4,Junior,Employed,11100.0,Job Placement,Salary Negotiation,LinkedIn,Premium,17,30,188,1,No,61,3.3,4,6,19.8,9,6.1,Yes,8.0,No,Positive
MM1279,30,Male,South Asian,Dubai,Bachelor's,IT / Computer Science,Hospitality & Tourism,1.1,Entry-Level,Underemployed,2600.0,Promotion,Visa / Sponsorship,LinkedIn,Basic,12,14,53,1,Yes,93,3.8,3,3,39.9,5,8.7,No,3.0,No,Positive
MM1280,27,Male,African,Abu Dhabi,Bachelor's,Healthcare,Technology / IT,1.5,Entry-Level,Underemployed,5100.0,Job Placement,Salary Negotiation,Referral,Premium,12,18,26,4,Yes,85,3.3,1,7,30.3,8,7.0,No,2.0,No,Positive
MM0134,27,Female,South Asian,Dubai,Bachelor's,IT / Computer Science,Finance & Banking,1.7,Entry-Level,Employed,7600.0,Career Switch,Limited Professional Network,Instagram,Free,3,10,21,1,Yes,53,4.0,36,6,14.3,5,5.9,No,,,Positive
MM1141,36,Male,Western,Abu Dhabi,Bachelor's,Business,Technology / IT,2.1,Entry-Level,Unemployed,0.0,Salary Increase,Interview Preparation,LinkedIn,Basic,13,14,44,1,No,68,3.4,4,2,12.8,3,5.0,Yes,4.0,Yes,Positive
MM0396,29,Female,MENA (Arab),Sharjah,Bachelor's,Other,Real Estate,2.3,Entry-Level,Underemployed,4600.0,Skill Development,Limited Professional Network,Referral,Premium,8,18,85,2,Yes,91,3.3,1,5,27.7,6,8.5,No,4.0,Yes,Positive
MM0249,42,Male,South Asian,Dubai,Bachelor's,Other,Marketing & Media,3.1,Junior,Underemployed,6000.0,Networking,Visa / Sponsorship,Google Search,Free,3,5,26,2,No,33,2.9,31,1,-15.0,0,1.4,No,,,Limited
MM0971,27,Male,East/SE Asian,Dubai,Bachelor's,Finance,Logistics & Supply Chain,1.2,Entry-Level,Unemployed,0.0,Career Switch,Limited Professional Network,LinkedIn,Basic,7,17,93,1,No,52,3.3,5,3,-1.2,4,7.2,No,11.0,No,Positive
MM0061,20,Female,South Asian,Dubai,Bachelor's,Engineering,Hospitality & Tourism,4.5,Junior,Employed,10500.0,Job Placement,Career Direction,Instagram,Premium,12,15,32,3,Yes,74,3.0,6,4,29.8,7,7.2,No,1.0,No,Positive
MM1287,22,Female,South Asian,Fujairah,PhD,Finance,Hospitality & Tourism,1.7,Entry-Level,Employed,5700.0,Salary Increase,Career Direction,LinkedIn,Basic,4,11,60,3,Yes,66,3.6,19,3,32.4,4,8.2,No,11.0,No,Positive
MM1288,31,Female,MENA (Arab),Fujairah,Bachelor's,Engineering,Marketing & Media,8.4,Mid-Level,Underemployed,11300.0,Skill Development,Skills Gap,Instagram,Basic,4,8,36,2,Yes,73,4.8,1,5,43.8,5,6.5,No,18.0,No,Positive
MM1289,26,Male,MENA (Arab),Fujairah,Master's,Finance,Logistics & Supply Chain,2.5,Entry-Level,Employed,8900.0,Salary Increase,Skills Gap,LinkedIn,Basic,8,10,28,1,Yes,60,3.1,1,1,2.8,2,4.2,No,2.0,No,Positive
MM1290,30,Female,MENA (Arab),Fujairah,Master's,Business,Finance & Banking,2.0,Entry-Level,Employed,10100.0,Career Switch,Interview Preparation,Google Search,Free,15,3,23,1,Yes,71,3.2,8,1,3.8,2,4.8,No,,,Positive
MM1291,32,Male,East/SE Asian,Fujairah,Bachelor's,Other,Retail,3.7,Junior,Underemployed,6300.0,Salary Increase,Limited Professional Network,LinkedIn,Basic,13,17,83,2,Yes,85,3.6,31,5,37.4,7,7.5,Yes,8.0,No,Positive
MM1292,20,Male,MENA (Arab),Fujairah,Bachelor's,Engineering,Consulting,2.2,Entry-Level,Employed,6700.0,Job Placement,Skills Gap,Google Search,Free,8,2,9,1,No,57,3.3,26,0,-2.4,1,4.7,No,,,Positive
MM1293,22,Male,East/SE Asian,Fujairah,Bachelor's,IT / Computer Science,Finance & Banking,0.3,Student / Fresh Grad,Student,0.0,Promotion,Visa / Sponsorship,University Partnership,Free,15,7,0,1,No,52,4.0,13,2,5.8,2,3.0,No,,,Limited
MM1294,29,Male,MENA (Arab),Fujairah,Bachelor's,Engineering,Technology / IT,0.3,Student / Fresh Grad,Unemployed,0.0,Job Placement,Visa / Sponsorship,LinkedIn,Free,7,3,23,2,Yes,63,3.4,12,2,21.3,2,3.5,Yes,,,Positive
MM1295,22,Female,South Asian,Fujairah,PhD,Finance,Hospitality & Tourism,1.7,Entry-Level,Employed,5700.0,Salary Increase,Career Direction,LinkedIn,Basic,4,11,60,3,Yes,62,3.6,17,3,32.4,4,8.2,No,11.0,No,Positive
MM1296,31,Male,South Asian,Fujairah,Master's,Marketing,Technology / IT,1.7,Entry-Level,Unemployed,0.0,Job Placement,Career Direction,Referral,Basic,3,2,0,1,Yes,80,3.1,14,2,14.1,4,4.5,No,6.0,No,Positive
MM1297,35,MALE,MENA (Arab),Fujairah,Bachelor's,Engineering,Consulting,3.0,Junior,Unemployed,0.0,Career Switch,Salary Negotiation,Instagram,Free,13,6,36,1,Yes,61,3.6,7,1,16.0,2,3.1,No,,,Positive
MM1298,23,Male,MENA (Arab),Fujairah,Bachelor's,Finance,Technology / IT,2.1,Entry-Level,Employed,9700.0,Skill Development,Skills Gap,Instagram,Free,9,7,23,2,No,30,3.1,20,2,-9.0,3,3.2,No,,,Limited
MM1299,31,Female,MENA (Arab),Fujairah,Master's,IT / Computer Science,Real Estate,1.5,Entry-Level,Employed,6400.0,Skill Development,Skills Gap,LinkedIn,Free,4,2,18,1,Yes,58,2.6,11,1,1.1,1,3.0,No,,,Limited
MM1300,27,Female,Western,Fujairah,Bachelor's,IT / Computer Science,Finance & Banking,1.0,Entry-Level,Unemployed,0.0,Career Switch,Career Direction,Instagram,Free,7,5,30,1,No,47,3.7,17,1,5.1,2,3.3,No,,,Positive
MM1301,20,Male,Western,Fujairah,Master's,Finance,Construction,4.6,Junior,Employed,9200.0,Networking,Salary Negotiation,Instagram,Basic,3,11,56,4,Yes,85,3.6,46,2,21.8,1,7.5,No,4.0,Yes,Positive
MM1302,24,Female,MENA (Arab),Fujairah,Master's,Other,Healthcare,7.1,Mid-Level,Employed,16400.0,Job Placement,Skills Gap,Instagram,Premium,11,15,66,2,Yes,71,3.2,1,3,2.6,4,5.0,Yes,26.0,No,Positive
MM1303,37,Male,South Asian,Fujairah,Diploma,Business,Retail,0.7,Student / Fresh Grad,Student,0.0,Skill Development,Limited Professional Network,LinkedIn,Free,4,2,12,1,Yes,63,3.4,11,1,3.2,0,3.6,No,,,Limited
MM1304,33,Female,MENA (Arab),Fujairah,Bachelor's,Engineering,Marketing & Media,0.8,Student / Fresh Grad,Unemployed,0.0,Career Switch,Interview Preparation,LinkedIn,Free,8,8,17,1,Yes,71,3.5,42,2,-6.1,4,2.2,Yes,,,Limited
MM1305,32,Male,South Asian,Fujairah,Master's,Engineering,Finance & Banking,2.9,Entry-Level,Employed,13300.0,Job Placement,Limited Professional Network,Instagram,Basic,9,13,73,3,Yes,78,3.9,42,2,11.5,3,4.1,Yes,2.0,Yes,Positive
MM1306,28,Female,MENA (Arab),Fujairah,PhD,Engineering,Marketing & Media,4.3,Junior,Employed,7600.0,Job Placement,Visa / Sponsorship,Instagram,Free,7,12,41,1,No,51,3.3,3,2,9.8,2,4.0,No,,,Positive
MM1307,30,Female,South Asian,Fujairah,Bachelor's,Finance,Logistics & Supply Chain,4.5,Junior,Employed,7400.0,Career Switch,Interview Preparation,Referral,Premium,16,24,104,3,Yes,66,3.3,1,5,29.2,7,4.1,No,14.0,No,Positive
MM1308,29,Male,South Asian,Fujairah,Bachelor's,Engineering,Consulting,2.0,Entry-Level,Student,0.0,Career Switch,Salary Negotiation,University Partnership,Free,13,16,48,1,Yes,76,3.5,7,4,15.2,7,5.5,No,,,Positive
MM1309,27,Female,Western,Fujairah,Bachelor's,IT / Computer Science,Finance & Banking,1.0,Entry-Level,Unemployed,0.0,Career Switch,Career Direction,Instagram,Free,7,5,30,1,No,46,3.7,18,1,5.1,2,3.3,No,,,Positive
MM1310,34,Female,African,Fujairah,Bachelor's,Finance,Finance & Banking,3.4,Junior,Employed,11600.0,Promotion,Limited Professional Network,LinkedIn,Premium,15,15,81,2,Yes,82,3.0,20,4,22.4,4,7.5,No,11.0,No,Positive
MM1311,26,Male,Western,Fujairah,Diploma,Finance,Logistics & Supply Chain,10.1,Mid-Level,Employed,19100.0,Promotion,Limited Professional Network,Instagram,Premium,13,16,81,2,Yes,83,3.5,5,3,36.4,5,8.0,Yes,7.0,No,Positive
MM1312,20,Male,East/SE Asian,Fujairah,Diploma,IT / Computer Science,Finance & Banking,4.1,Junior,Employed,11900.0,Job Placement,Limited Professional Network,Referral,Premium,11,8,26,1,Yes,79,2.9,1,0,13.7,1,6.0,Yes,4.0,No,Positive
MM1313,20,Female,MENA (Arab),Fujairah,Bachelor's,Arts & Humanities,Construction,1.8,Entry-Level,Employed,,Job Placement,Career Direction,LinkedIn,Basic,15,6,30,2,No,55,3.4,17,1,7.9,1,3.6,No,10.0,No,Limited
MM1314,20,Male,South Asian,Fujairah,Bachelor's,Engineering,Retail,1.9,Entry-Level,Unemployed,0.0,Job Placement,Career Direction,Google Search,Free,8,9,52,1,No,44,3.4,25,3,-15.0,4,1.3,No,,,Limited
